fecha_hecho,cantidad,latitud,longitud,sexo,edad,estado_civil,grupo_actor,actividad_delictiva,parentesco,ocupacion,discapacidad,grupo_especial,medio_transporte,nivel_academico,testigo,conducta,modalidad,caracterizacion,conducta_especial,arma_medio,articulo_penal,categoria_penal,nombre_barrio,codigo_barrio,codigo_comuna,lugar,sede_receptora,bien,categoria_bien,grupo_bien,modelo,color,permiso,unidad_medida
2017-01-23T08:47:00.000-05:00,1.0,6.25451044,-75.57460845,Hombre,27,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,San Benito,#1006,10,Bus de servicio público,Candelaria,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-24T07:30:00.000-05:00,1.0,6.25870871,-75.59795346,Hombre,65,Divorciado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,De celular,No,Sin dato,Sin dato,Calasanz,#1202,12,Estación del Metro,Laureles,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2017-01-25T17:30:00.000-05:00,1.0,6.1940115,-75.58174078,Hombre,37,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-25T23:00:00.000-05:00,1.0,6.27323942,-75.55398133,Hombre,42,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Campo Valdés No.2,#0303,3,Estación del Metro plus,Manrique,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-26T16:05:00.000-05:00,1.0,6.20385653,-75.57175798,Hombre,42,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,No,Arma de fuego,Sin dato,Sin dato,Patio Bonito,#1421,14,Vía pública,Poblado,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,-1,Negro,Sin dato,Sin dato
2017-01-26T16:05:00.000-05:00,1.0,6.20385653,-75.57175798,Hombre,42,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,No,Arma de fuego,Sin dato,Sin dato,Patio Bonito,#1421,14,Vía pública,Poblado,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,-1,Oro,Sin dato,Sin dato
2017-01-26T16:05:00.000-05:00,1.0,6.20385653,-75.57175798,Hombre,42,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,No,Arma de fuego,Sin dato,Sin dato,Patio Bonito,#1421,14,Vía pública,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-26T16:05:00.000-05:00,1.0,6.20385653,-75.57175798,Hombre,42,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,No,Arma de fuego,Sin dato,Sin dato,Patio Bonito,#1421,14,Vía pública,Poblado,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,-1,Verde,Sin dato,Sin dato
2017-01-26T16:05:00.000-05:00,1.0,6.20385653,-75.57175798,Hombre,42,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,No,Arma de fuego,Sin dato,Sin dato,Patio Bonito,#1421,14,Vía pública,Poblado,Elementos escolares,Elementos escolares,Mercancía,-1,Negro,Sin dato,Sin dato
2017-01-26T16:05:00.000-05:00,1.0,6.20385653,-75.57175798,Hombre,42,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,No,Arma de fuego,Sin dato,Sin dato,Patio Bonito,#1421,14,Vía pública,Poblado,Elementos escolares,Elementos escolares,Mercancía,-1,Negro,Sin dato,Sin dato
2017-01-26T14:20:00.000-05:00,1.0,6.21225572,-75.57771947,Mujer,44,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Patio Bonito,#1421,14,Vía pública,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-26T14:20:00.000-05:00,1.0,6.21225572,-75.57771947,Mujer,44,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Patio Bonito,#1421,14,Vía pública,Poblado,Billetera,Prendas de vestir y accesorios,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-26T18:00:00.000-05:00,1.0,6.24736529,-75.56974457,Hombre,42,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,De celular,No,Sin dato,Sin dato,La Candelaria,#1019,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-26T15:30:00.000-05:00,1.0,6.28719474,-75.57472684,Mujer,21,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Descuido,Sin dato,Sin dato,No,Sin dato,Sin dato,Francisco Antonio Zea,#0513,5,Vía pública,Castilla,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-26T06:30:00.000-05:00,1.0,6.24905753,-75.56336926,Hombre,38,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,A bus de servicio público,Arma de fuego,Sin dato,Sin dato,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Autopartes,Autoparte y elementos de la mecánica automotriz,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-27T16:00:00.000-05:00,1.0,6.24732915,-75.56996193,Hombre,39,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,No,No,Sin dato,Sin dato,Guayaquil,#1007,10,Estación del Metro,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-27T15:30:00.000-05:00,1.0,6.26588021,-75.58691349,Mujer,41,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,De celular,No,Sin dato,Sin dato,San Germán,#0703,7,Vía pública,Castilla,Celular,Tecnología,Mercancía,-1,Blanco,Sin dato,Sin dato
2017-01-27T15:00:00.000-05:00,1.0,6.24614554,-75.56546551,Hombre,55,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Raponazo,Sin dato,No,No,Sin dato,Sin dato,La Candelaria,#1019,10,Metro Plus,Candelaria,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2017-01-27T16:00:00.000-05:00,1.0,6.24732915,-75.56996193,Hombre,39,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,No,No,Sin dato,Sin dato,Guayaquil,#1007,10,Estación del Metro,Candelaria,Billetera,Prendas de vestir y accesorios,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-28T20:30:00.000-05:00,1.0,6.25783952,-75.58467116,Hombre,51,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,No,Arma cortopunzante,Sin dato,Sin dato,Carlos E. Restrepo,#1101,11,Vía pública,Laureles,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-28T11:45:00.000-05:00,1.0,6.21339697,-75.57760529,Hombre,50,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,De celular,No,Sin dato,Sin dato,Patio Bonito,#1421,14,Estación del Metro,Poblado,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-28T18:00:00.000-05:00,1.0,6.24657459,-75.5679154,Mujer,21,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma cortopunzante,Sin dato,Sin dato,Barrio Colón,#1013,10,Bus de servicio público,Candelaria,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-28T14:40:00.000-05:00,1.0,6.24402797,-75.56868623,Mujer,30,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Raponazo,Sin dato,Sin dato,No,Sin dato,Sin dato,Barrio Colón,#1013,10,Vía pública,Candelaria,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-29T00:00:00.000-05:00,1.0,6.25628244,-75.55845525,Hombre,19,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Fleteo,Arma de fuego,Sin dato,Sin dato,San Miguel,#0803,8,Vía pública,Villa Hermosa,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-30T16:00:00.000-05:00,1.0,6.22899015,-75.57461824,Mujer,54,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Barrio Colombia,#1401,14,Bus de servicio público,Poblado,Cédula,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-30T16:00:00.000-05:00,1.0,6.22899015,-75.57461824,Mujer,54,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Barrio Colombia,#1401,14,Bus de servicio público,Poblado,Billetera,Prendas de vestir y accesorios,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-30T16:00:00.000-05:00,1.0,6.24729182,-75.56988683,Hombre,32,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,No,No,Sin dato,Sin dato,Guayaquil,#1007,10,Estación del Metro,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-30T08:00:00.000-05:00,1.0,6.29041635,-75.56989772,Mujer,57,Divorciado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Castilla,#0511,5,Bus de servicio público,Castilla,Billetera,Prendas de vestir y accesorios,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-30T18:00:00.000-05:00,1.0,6.21326368,-75.57760889,Mujer,49,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,De celular,No,Sin dato,Sin dato,Patio Bonito,#1421,14,Estación del Metro,Poblado,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-30T16:00:00.000-05:00,1.0,6.28534367,-75.58675097,Hombre,24,Divorciado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,No,No,Sin dato,Sin dato,El Diamante,#0711,7,Bus de servicio público,Castilla,Cédula,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-30T16:00:00.000-05:00,1.0,6.28534367,-75.58675097,Hombre,24,Divorciado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,No,No,Sin dato,Sin dato,El Diamante,#0711,7,Bus de servicio público,Castilla,Billetera,Prendas de vestir y accesorios,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-30T16:00:00.000-05:00,1.0,6.24729182,-75.56988683,Hombre,32,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,No,No,Sin dato,Sin dato,Guayaquil,#1007,10,Estación del Metro,Candelaria,Cédula,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-31T12:13:00.000-05:00,1.0,6.2871352,-75.57026234,Hombre,26,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Fleteo,Arma de fuego,Sin dato,Sin dato,Castilla,#0511,5,Vía pública,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-31T06:00:00.000-05:00,1.0,6.25873537,-75.56516614,Mujer,24,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Prado,#1001,10,Bus de servicio público,Candelaria,Cédula,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-31T06:00:00.000-05:00,1.0,6.25873537,-75.56516614,Mujer,24,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Prado,#1001,10,Bus de servicio público,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-31T16:00:00.000-05:00,1.0,6.27804913,-75.56957569,Hombre,58,Viudo(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,No,No,Sin dato,Sin dato,Terminal de Transporte,#Inst_4,5,Estación del Metro,Castilla,Cédula,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-31T09:25:00.000-05:00,1.0,6.27818777,-75.56981172,Mujer,19,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,No,No,Sin dato,Sin dato,Terminal de Transporte,#Inst_4,5,Estación del Metro,Castilla,Cédula,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-01-31T19:10:00.000-05:00,1.0,6.27268486,-75.57180729,Mujer,38,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,No,Sin dato,Sin dato,Caribe,#0517,5,Bus de servicio público,Castilla,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2017-01-31T16:00:00.000-05:00,1.0,6.27804913,-75.56957569,Hombre,58,Viudo(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,No,No,Sin dato,Sin dato,Terminal de Transporte,#Inst_4,5,Estación del Metro,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-01T17:40:00.000-05:00,1.0,6.23059531,-75.57544973,Mujer,35,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,No,No,Sin dato,Sin dato,Barrio Colombia,#1401,14,Estación del Metro,Poblado,Cédula,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-01T17:40:00.000-05:00,1.0,6.23059531,-75.57544973,Mujer,35,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,No,No,Sin dato,Sin dato,Barrio Colombia,#1401,14,Estación del Metro,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-01T09:45:00.000-05:00,1.0,6.26020713,-75.57520833,Mujer,24,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,No,No,Sin dato,Sin dato,Universidad Nacional,#Inst_8,7,Bus de servicio público,Castilla,Cédula,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-01T18:00:00.000-05:00,1.0,6.25283232,-75.5685189,Mujer,30,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma cortopunzante,Sin dato,Sin dato,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-01T09:45:00.000-05:00,1.0,6.26020713,-75.57520833,Mujer,24,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,No,No,Sin dato,Sin dato,Universidad Nacional,#Inst_8,7,Bus de servicio público,Castilla,Billetera,Prendas de vestir y accesorios,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-01T14:50:00.000-05:00,1.0,6.24668924,-75.57565894,Mujer,18,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,No,Sin dato,Sin dato,Corazón de Jesús,#1008,10,Bus de servicio público,Candelaria,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-01T18:00:00.000-05:00,1.0,6.25283232,-75.5685189,Mujer,30,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma cortopunzante,Sin dato,Sin dato,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-01T07:15:00.000-05:00,1.0,6.26366253,-75.56333151,Hombre,26,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,De celular,No,Sin dato,Sin dato,Prado,#1001,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-01T10:00:00.000-05:00,1.0,6.25256037,-75.56803074,Hombre,30,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma cortopunzante,Sin dato,Sin dato,La Candelaria,#1019,10,Vía pública,Candelaria,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-01T17:30:00.000-05:00,1.0,6.19350485,-75.58171,Hombre,60,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,De celular,No,Sin dato,Sin dato,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-02T19:30:00.000-05:00,1.0,6.23895718,-75.60023231,Mujer,50,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,No,No,Sin dato,Sin dato,Las Acacias,#1109,11,Metro Plus,Laureles,Cédula,Documentos,Mercancía,-1,Amarillo,Sin dato,Sin dato
2017-02-02T03:00:00.000-05:00,1.0,6.26462726,-75.56433906,Hombre,65,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Sevilla,#0407,4,Vía pública,Aranjuez,Salsa,Alimento,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-02T18:45:00.000-05:00,1.0,6.2584511,-75.59773224,Mujer,36,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,El Velódromo,#1112,11,Estación del Metro,Laureles,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-02T03:00:00.000-05:00,1.0,6.26462726,-75.56433906,Hombre,65,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Sevilla,#0407,4,Vía pública,Aranjuez,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-02T19:30:00.000-05:00,1.0,6.23895718,-75.60023231,Mujer,50,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,No,No,Sin dato,Sin dato,Las Acacias,#1109,11,Metro Plus,Laureles,Tarjeta bancaria,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Azul,Sin dato,Sin dato
2017-02-02T19:30:00.000-05:00,1.0,6.23895718,-75.60023231,Mujer,50,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,No,No,Sin dato,Sin dato,Las Acacias,#1109,11,Metro Plus,Laureles,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-02T10:00:00.000-05:00,1.0,6.19394319,-75.58176775,Hombre,19,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-02T10:00:00.000-05:00,1.0,6.19394319,-75.58176775,Hombre,19,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-02T21:30:00.000-05:00,1.0,6.25276981,-75.56794953,Hombre,43,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,De celular,Arma cortopunzante,Sin dato,Sin dato,La Candelaria,#1019,10,Vía pública,Candelaria,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2017-02-03T22:00:00.000-05:00,1.0,6.27735594,-75.58960643,Hombre,31,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma cortopunzante,Sin dato,Sin dato,Palenque,#0716,7,Vía pública,Castilla,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-03T07:50:00.000-05:00,1.0,6.2674089,-75.57667096,Mujer,43,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Caribe,#0517,5,Vía pública,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-03T07:50:00.000-05:00,1.0,6.2674089,-75.57667096,Mujer,43,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Caribe,#0517,5,Vía pública,Castilla,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-03T17:15:00.000-05:00,1.0,6.25270168,-75.56869861,Mujer,25,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,De celular,Arma cortopunzante,Sin dato,Sin dato,La Candelaria,#1019,10,Vía pública,Candelaria,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2017-02-03T16:20:00.000-05:00,1.0,6.24561094,-75.57591405,Hombre,29,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Alpujarra,#Inst_16,10,Vía pública,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
